variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number	annotation_1	annotation_2	annotation_3
v1439	snv	-0.79182	0	0.03762	0	0.44031	1.62509	0.80758
v1440	inversion_bnd_complex	0.58788	0	0.01	0	0.40466	0.34751	-2.43494
v1441	duplication_short	1.48308	0	0.01	1	0.65783	0.77121	-0.52972
v1442	snv	-0.79182	0	0.03926	0	-0.37844	0.4056	-0.41807
v1443	snv	-0.79182	0	0.01	0	-0.79875	0.76586	1.91082
v1444	snv	-0.79182	0	0.01	0	1.21501	1.05007	1.09702
v1445	snv	-0.79182	0	0.01	0	-1.2077	0.36665	0.35369
v1446	snv	-0.79182	0	0.02514	0	-0.16303	-2.06076	1.83298
v1447	snv	-0.79182	0	0.01	0	-0.5939	0.12324	0.70077
v1448	duplication_short	1.87821	0	0.01	1	0.16194	1.49314	0.1095
v1449	snv	-0.79182	0	0.01071	0	-1.23641	0.36873	-0.46638
v1450	snv	-0.79182	0	0.1578	0	0.32056	0.79446	-1.19214
v1451	snv	-0.79182	0	0.01	0	-0.73061	-1.02017	-1.29203
v1452	insertion_mei	0.99425	0	0.01	0	-0.09065	-1.21749	-0.34254
v1453	snv	-0.79182	0	0.081	0	0.18013	0.16665	0.28847
v1454	insertion_mei	1.88706	1	0.01	0	0.58991	-1.72353	0.55995
v1455	str_vntr_repeat	1.7181	1	0.01	0	0.78154	0.04131	3.03149
v1456	duplication_short	2.09238	0	0.01	1	-1.2786	1.21742	0.05478
v1457	other_complex_sv	1.50413	0	0.01	0	-1.41999	-0.25142	0.2574
v1458	str_vntr_repeat	1.47795	1	0.01	0	-0.36101	1.50003	0.91089
v1459	insertion_mei	1.71573	0	0.01	0	-1.50929	-0.26612	-0.98655
v1460	snv	-0.79182	1	0.01	0	0.25287	1.35182	0.91834
v1461	snv	-0.79182	0	0.01	0	2.06787	0.09859	0.82389
v1462	snv	-0.79182	0	0.0263	0	1.87843	0.70776	-1.53696
v1463	snv	-0.79182	0	0.01	0	-0.10619	-0.48823	1.25485
v1464	duplication_short	1.98225	0	0.01	1	1.13119	0.92147	1.10707
v1465	deletion_long	0.85399	0	0.01	1	0.56702	1.56541	1.34656
v1466	snv	-0.79182	0	0.01	0	-0.89566	-1.14846	-1.28723
v1467	snv	-0.79182	0	0.08917	0	-0.15323	-1.40918	-1.44198
v1468	snv	-0.79182	0	0.01	0	0.26764	0.2869	-0.91237
v1469	str_vntr_repeat	0.42846	1	0.02332	0	0.28471	0.79067	0.55106
v1470	snv	-0.79182	0	0.01	0	-1.07566	-1.53724	-0.77473
v1471	snv	-0.79182	0	0.01	0	0.23667	-0.39955	-0.45436
v1472	other_complex_sv	0.79358	0	0.01	0	-1.5888	2.05288	0.44025
v1473	deletion_long	0.18327	0	0.01	1	0.68377	0.57272	-0.34058
v1474	snv	-0.79182	0	0.09857	0	-0.29259	0.18139	-0.27595
v1475	snv	-0.79182	0	0.01	0	-0.61125	-1.10937	1.30642
v1476	deletion_short	1.12332	0	0.01292	1	-0.6277	0.00432	-0.01589
v1477	snv	-0.79182	0	0.01	0	-1.05163	0.83355	1.6583
v1478	snv	-0.79182	0	0.01	0	0.50816	0.40252	-0.3587
v1479	deletion_long	0.72129	0	0.01	1	-0.88377	0.94372	1.88419
v1480	duplication_long	1.889	0	0.01	1	0.26918	0.58721	-1.69474
v1481	snv	-0.79182	0	0.01	0	-0.78249	-0.12355	0.69499
v1482	duplication_long	0.66861	0	0.01	1	1.05108	-0.08712	0.93159
v1483	other_complex_sv	1.5885	0	0.01	0	0.70088	0.10721	-0.87032
v1484	duplication_short	2.05338	0	0.01	1	2.34057	2.10613	-0.90093
v1485	snv	-0.79182	0	0.13793	0	-0.51844	-0.74784	1.11937
v1486	deletion_long	0.87318	0	0.01	1	-1.40012	0.8101	0.0079
v1487	deletion_short	2.12161	0	0.01	1	0.41333	0.89895	1.39002
v1488	snv	-0.79182	0	0.15919	0	-1.1393	-0.20394	-0.58334
v1489	snv	-0.79182	0	0.0707	0	1.18757	-1.36672	0.102
v1490	snv	-0.79182	0	0.06247	0	-0.09965	0.63749	-0.90562
v1491	snv	-0.79182	0	0.0384	0	0.27435	0.85985	0.93944
v1492	insertion_mei	0.50292	0	0.01	0	0.53913	-0.12313	-0.48358
v1493	snv	-0.79182	0	0.01	0	1.21433	0.82402	-1.42963
v1494	snv	-0.79182	0	0.02443	0	0.87049	-1.41527	1.53629
v1495	small_indel	-0.0401	1	0.21812	0	-1.22597	-1.08283	-0.97174
v1496	str_vntr_repeat	1.72781	1	0.01	0	0.54839	0.31129	-0.2598
v1497	snv	-0.79182	0	0.01	0	-0.35915	-1.44302	-2.0778
v1498	duplication_short	1.77356	0	0.01	1	-0.04448	-0.51427	1.13067
v1499	snv	-0.79182	0	0.01	0	0.93147	-0.11075	0.82121
v1500	other_complex_sv	0.56805	0	0.01	0	0.28535	0.55149	0.61099
v1501	snv	-0.79182	0	0.01	0	0.49089	-0.71331	-2.09898
v1502	duplication_long	1.65094	0	0.01	1	0.36436	0.95813	-0.22744
v1503	snv	-0.79182	0	0.01	0	-0.81475	0.03121	-0.74727
v1504	snv	-0.79182	0	0.03345	0	0.48954	-0.82464	-1.1012
v1505	insertion_mei	1.6179	0	0.01	0	-1.31471	0.68497	0.26966
v1506	snv	-0.79182	0	0.03509	0	-1.02295	-0.48338	0.04979
v1507	snv	-0.79182	0	0.01	0	-1.55622	-0.76446	0.3437
v1508	other_complex_sv	0.23982	0	0.01	0	0.13418	0.79243	-0.53081
v1509	inversion_bnd_complex	1.8425	0	0.01	0	-0.05414	0.93954	0.87493
v1510	snv	-0.79182	0	0.01	0	-0.49582	1.60028	-0.77162
v1511	insertion_mei	0.36517	0	0.03672	0	0.86306	-0.06834	0.69404
v1512	duplication_short	2.10169	0	0.1487	1	-0.32632	1.29492	1.97283
v1513	duplication_long	0.90024	0	0.01158	1	-1.45642	-0.85269	0.85318
v1514	snv	-0.79182	0	0.01	0	1.64202	0.6246	1.39148
v1515	snv	-0.79182	0	0.02385	0	0.28794	-1.47163	2.53839
v1516	str_vntr_repeat	1.28983	1	0.01	0	-1.18119	0.80061	0.42356
v1517	snv	-0.79182	0	0.01	0	-1.67371	1.22002	0.99135
v1518	small_indel	-0.01722	0	0.01	0	0.51583	1.16731	-0.58018
v1519	snv	-0.79182	0	0.0267	0	1.15446	-1.98501	0.10266
v1520	snv	-0.79182	0	0.01	0	-0.45237	-1.95487	2.01891
v1521	snv	-0.79182	0	0.01764	0	0.43883	-0.15883	-1.84219
v1522	duplication_short	1.91958	0	0.0594	1	0.41164	-1.66312	-0.90872
v1523	deletion_short	1.08039	0	0.01	1	-0.39014	-0.71294	1.35085
v1524	deletion_long	0.53263	0	0.01171	1	0.81151	0.75625	-0.07679
v1525	snv	-0.79182	0	0.01566	0	-0.1422	0.04871	-0.13405
v1526	inversion_bnd_complex	1.84486	0	0.01	0	2.21713	1.27932	0.8742
v1527	snv	-0.79182	0	0.01	0	0.55143	-0.48051	-0.15128
v1528	snv	-0.79182	0	0.01	0	-0.85382	0.17814	-0.86542
v1529	snv	-0.79182	0	0.01	0	-0.40481	-0.46294	-0.96368
v1530	snv	-0.79182	0	0.01421	0	-0.09058	2.50174	2.06217
v1531	other_complex_sv	1.73777	0	0.01	0	-0.92337	1.14146	-0.14502
v1532	snv	-0.79182	0	0.02848	0	-0.00377	-1.2094	0.07606
v1533	small_indel	-0.28482	0	0.01	0	-0.26232	0.09081	0.70436
v1534	snv	-0.79182	0	0.01	0	-0.7433	0.21679	0.72604
v1535	deletion_long	2.05645	0	0.01	1	-0.40671	0.7698	0.32439
v1536	small_indel	-0.38039	0	0.03405	0	2.02443	0.06235	-1.97388
v1537	snv	-0.79182	0	0.01471	0	0.79938	-0.34276	-1.38036
v1538	snv	-0.79182	0	0.01	0	0.03381	-1.54432	-0.24842
v1539	snv	-0.79182	0	0.01	0	1.28105	-0.47836	-1.30862
v1540	inversion_bnd_complex	1.69089	0	0.04952	0	0.04992	1.25299	-0.20973
v1541	duplication_long	2.08935	0	0.20636	1	0.55537	-2.20011	-0.16987
v1542	deletion_long	1.83442	0	0.01	1	3.72508	1.99444	-0.8923
v1543	snv	-0.79182	0	0.01	0	0.21541	0.85603	0.97429
v1544	duplication_long	1.64358	0	0.05711	1	-1.80643	0.91547	0.0478
v1545	snv	-0.79182	0	0.01861	0	-0.14501	0.83057	-0.67214
v1546	snv	-0.79182	0	0.07645	0	0.04968	0.83642	1.07021
v1547	snv	-0.79182	0	0.41267	0	-0.97827	-0.35553	0.28684
v1548	snv	-0.79182	0	0.02386	0	1.32921	-0.43275	0.144
v1549	snv	-0.79182	0	0.01	0	-0.82359	-1.61087	0.77338
v1550	insertion_mei	1.30972	0	0.01	0	1.37531	-0.06074	-0.33091
v1551	snv	-0.79182	0	0.10024	0	-1.10153	0.26088	0.46424
v1552	insertion_mei	0.80513	0	0.01	0	-2.04001	-1.92954	-0.05463
v1553	duplication_short	1.28303	0	0.01	1	-0.4172	1.02423	1.18705
v1554	duplication_short	1.10771	0	0.01	1	0.31885	0.83889	1.0553
v1555	snv	-0.79182	0	0.01	0	0.48515	-1.15611	0.59274
v1556	snv	-0.79182	0	0.10047	0	0.10922	-1.69724	0.14183
v1557	duplication_short	0.354	0	0.01	1	0.40856	0.01894	0.98921
v1558	snv	-0.79182	0	0.01	0	0.02605	-0.28526	0.71453
v1559	duplication_long	0.24521	0	0.01	1	0.78989	-0.73634	0.28635
v1560	snv	-0.79182	0	0.04292	0	-0.16631	-0.00742	-0.57796
v1561	deletion_long	0.46107	0	0.01	1	0.60137	-0.05739	-0.21435
v1562	snv	-0.79182	0	0.01597	0	1.11283	0.16464	-0.07563
v1563	snv	-0.79182	0	0.02617	0	-0.79566	-1.99906	-1.00258
v1564	snv	-0.79182	0	0.02713	0	1.11788	0.32034	-2.44896
v1565	insertion_mei	0.66814	0	0.01	0	-0.72269	-0.3836	0.75263
v1566	snv	-0.79182	0	0.01	0	-0.50001	1.40971	-0.31702
v1567	snv	-0.79182	0	0.06123	0	-0.57649	2.52065	-2.19943
v1568	snv	-0.79182	0	0.01	0	0.32969	0.33067	-0.78057
v1569	snv	-0.79182	0	0.01	0	-0.28388	-0.14476	-0.53616
v1570	deletion_short	1.57152	0	0.01	1	-0.72783	0.67616	-0.80808
v1571	snv	-0.79182	0	0.01278	0	-0.00177	0.52264	-0.61688
v1572	str_vntr_repeat	2.06383	1	0.01	0	0.47297	0.6982	-0.30982
v1573	snv	-0.79182	1	0.07666	0	-0.31861	1.28424	1.94213
v1574	snv	-0.79182	0	0.06129	0	-0.44528	0.18227	1.01698
v1575	snv	-0.79182	0	0.01	0	0.43661	-2.54131	1.04533
v1576	snv	-0.79182	0	0.01	0	-0.70501	1.78099	-0.81796
v1577	other_complex_sv	0.94764	0	0.01	0	1.6796	1.38294	-1.0937
v1578	snv	-0.79182	0	0.01588	0	0.04533	-1.38279	-0.07012
v1579	snv	-0.79182	0	0.01	0	-1.59326	0.11112	0.80587
v1580	snv	-0.79182	0	0.05094	0	-1.01282	-0.80431	0.04042
v1581	snv	-0.79182	0	0.01	0	0.17957	-0.17852	-0.03891
v1582	snv	-0.79182	0	0.01	0	-1.36415	-0.58903	-0.42723
v1583	snv	-0.79182	0	0.01	0	-0.89904	1.84764	-0.61673
v1584	small_indel	-0.11987	1	0.05097	0	-0.88826	0.07208	-0.34458
v1585	snv	-0.79182	0	0.01	0	1.41022	1.2011	0.34206
v1586	snv	-0.79182	0	0.01	0	0.0468	0.42345	0.1324
v1587	snv	-0.79182	0	0.06044	0	-0.74628	0.47041	-0.11746
v1588	insertion_mei	1.40886	0	0.01	0	-0.64926	0.96176	-1.17946
v1589	snv	-0.79182	0	0.02211	0	-0.60159	-1.2107	0.2175
v1590	deletion_short	0.84339	0	0.01	1	0.5546	-0.70989	-1.35499
v1591	snv	-0.79182	0	0.03221	0	-0.90788	0.91884	1.25963
v1592	duplication_long	0.89659	0	0.01	1	-0.13736	0.96358	-0.07103
v1593	snv	-0.79182	0	0.06867	0	-0.47388	0.6019	0.2468
v1594	snv	-0.79182	0	0.01177	0	0.55797	-0.39721	-1.58172
v1595	deletion_long	1.06467	0	0.01941	1	0.27341	0.38834	0.54599
v1596	snv	-0.79182	0	0.01	0	1.99923	0.78747	-0.21846
v1597	other_complex_sv	1.57456	0	0.01	0	-1.45743	0.38978	-0.61093
v1598	snv	-0.79182	0	0.01	0	1.20261	-1.51336	-0.15962
v1599	snv	-0.79182	0	0.06703	0	-0.91766	-3.01701	-1.61365
v1600	snv	-0.79182	0	0.01	0	0.07896	-2.19004	-0.27552
v1601	snv	-0.79182	1	0.01	0	0.5101	-0.63577	1.88204
v1602	duplication_long	1.57834	0	0.02599	1	-0.72679	0.70167	0.10571
v1603	inversion_bnd_complex	1.21199	0	0.01	0	-0.99032	1.01562	2.49013
v1604	snv	-0.79182	0	0.06462	0	0.84772	0.14031	-0.0934
v1605	small_indel	0.02223	1	0.0116	0	-0.54603	-0.80619	1.70524
v1606	snv	-0.79182	0	0.01	0	-0.49236	-0.3886	-0.08285
v1607	insertion_mei	0.4927	0	0.01	0	0.16353	1.09825	0.49917
v1608	duplication_long	0.28766	0	0.01001	1	1.24408	-1.50678	1.18832
v1609	deletion_long	1.17376	0	0.01254	1	0.05453	2.22661	1.79809
v1610	other_complex_sv	0.66146	0	0.01	0	-0.27223	-1.27242	0.29404
v1611	snv	-0.79182	0	0.01	0	-0.06423	0.42572	1.08179
v1612	snv	-0.79182	0	0.01	0	0.54748	0.03284	-0.96807
v1613	snv	-0.79182	0	0.01	0	-0.7454	-1.34959	0.33989
v1614	deletion_short	1.24821	0	0.01	1	-1.06015	-0.86607	1.81728
v1615	snv	-0.79182	0	0.01	0	-0.08237	0.05009	2.49173
v1616	inversion_bnd_complex	1.40921	0	0.01	0	-1.23594	0.71959	-1.78902
v1617	snv	-0.79182	0	0.01	0	0.44959	-0.31206	-1.06329
v1618	inversion_bnd_complex	1.97133	0	0.04196	0	-1.67727	-1.31361	0.71288
v1619	snv	-0.79182	0	0.16433	0	0.29654	-0.67031	1.77602
v1620	inversion_bnd_complex	0.90535	1	0.01	0	0.19883	2.37283	-1.55683
v1621	str_vntr_repeat	1.58431	1	0.01	0	0.43628	-0.20185	0.69813
v1622	str_vntr_repeat	1.8773	1	0.01	0	0.71118	-1.6573	0.03777
v1623	deletion_short	0.64513	0	0.0359	1	0.27903	1.28802	0.2972
v1624	snv	-0.79182	0	0.01	0	1.12178	0.36528	-1.21874
v1625	snv	-0.79182	0	0.01	0	0.56624	0.24444	1.59495
v1626	snv	-0.79182	0	0.01	0	-0.56794	0.74998	-0.0367
v1627	snv	-0.79182	0	0.01	0	1.32777	0.89525	1.20466
v1628	duplication_long	2.00692	1	0.01	1	-0.38216	0.33313	0.11481
v1629	snv	-0.79182	0	0.11719	0	-0.83373	0.60682	0.72656
v1630	snv	-0.79182	0	0.10943	0	-1.90815	0.23968	-0.63717
v1631	snv	-0.79182	0	0.0154	0	0.81107	1.98939	0.6238
v1632	snv	-0.79182	0	0.01	0	0.49974	0.21761	0.98239
v1633	snv	-0.79182	1	0.01	0	-0.88655	-1.46596	0.1869
v1634	str_vntr_repeat	0.66837	1	0.01	0	1.62438	0.12474	0.17484
v1635	snv	-0.79182	0	0.07371	0	2.04184	0.35237	-0.71839
v1636	snv	-0.79182	0	0.21855	0	-0.6204	-1.56078	-1.62892
v1637	snv	-0.79182	0	0.08865	0	1.54748	1.66014	0.47183
v1638	snv	-0.79182	0	0.03579	0	1.18597	0.13218	2.03207
v1639	inversion_bnd_complex	1.9349	0	0.03578	0	0.40317	2.61048	0.43871
v1640	snv	-0.79182	0	0.04837	0	-0.42211	0.29044	0.11549
v1641	snv	-0.79182	0	0.06045	0	-0.96207	-0.9979	-0.64505
v1642	snv	-0.79182	0	0.01	0	-0.22286	0.16221	-0.73176
v1643	snv	-0.79182	0	0.01	0	-1.81181	0.32873	-0.94501
v1644	snv	-0.79182	0	0.02625	0	-1.47735	-0.33455	-0.40763
v1645	deletion_long	0.6869	1	0.01	1	1.95429	1.56685	-0.37519
v1646	snv	-0.79182	0	0.01717	0	-0.80119	-0.31956	0.59979
v1647	small_indel	-0.00155	0	0.05728	0	-1.29992	-0.03693	-0.98167
v1648	snv	-0.79182	0	0.01325	0	-0.82953	-1.1145	0.11961
v1649	str_vntr_repeat	1.27712	1	0.01	0	-0.62895	0.52899	1.82199
v1650	duplication_short	1.46111	0	0.01	1	-0.50844	0.77349	-1.52508
v1651	snv	-0.79182	0	0.01	0	0.94004	-0.84247	-0.97608
v1652	snv	-0.79182	1	0.01	0	-0.8776	-1.37176	-1.42728
v1653	inversion_bnd_complex	1.15995	0	0.01	0	-1.24199	-0.06148	-0.78388
v1654	snv	-0.79182	0	0.03692	0	-0.42807	0.15288	-0.3674
v1655	duplication_long	1.71392	1	0.01	1	-0.47369	1.60547	-0.3233
v1656	snv	-0.79182	0	0.09993	0	-0.97868	0.62706	-0.72953
v1657	snv	-0.79182	0	0.06108	0	-0.24963	0.49257	1.21728
v1658	insertion_mei	0.72832	0	0.0256	0	-0.90487	0.45195	-0.42456
v1659	snv	-0.79182	0	0.01	0	-2.39097	1.56712	-0.24902
v1660	other_complex_sv	1.46672	1	0.01	0	-1.59124	-0.01571	-1.29616
v1661	snv	-0.79182	0	0.01	0	0.75311	-0.44607	0.50696
v1662	str_vntr_repeat	1.01357	1	0.01	0	-1.65618	1.70802	-2.71216
v1663	inversion_bnd_complex	1.65663	0	0.01	0	-1.70738	0.35555	-0.28271
v1664	snv	-0.79182	0	0.01683	0	1.43948	-0.71885	-1.06304
v1665	duplication_short	1.56995	0	0.01	1	-0.9178	0.52123	-0.04117
v1666	snv	-0.79182	0	0.01	0	0.81713	0.46474	0.01709
v1667	snv	-0.79182	0	0.01	0	-0.12032	0.55161	-0.0995
v1668	snv	-0.79182	0	0.01	0	-1.36481	0.25965	-0.561
v1669	snv	-0.79182	0	0.04602	0	0.96226	0.18353	-1.32848
v1670	other_complex_sv	1.83186	0	0.01	0	-1.33515	-1.26642	0.14515
v1671	snv	-0.79182	0	0.01	0	-0.32863	0.62112	0.30127
v1672	snv	-0.79182	0	0.16594	0	0.10079	-0.14282	0.70448
v1673	snv	-0.79182	0	0.01065	0	0.79614	-2.12394	-0.21474
v1674	snv	-0.79182	0	0.12966	0	0.74871	-0.1225	-0.30347
v1675	snv	-0.79182	0	0.01775	0	-0.27365	0.31549	-0.77979
v1676	snv	-0.79182	0	0.01	0	-1.0002	-0.15344	0.79074
v1677	snv	-0.79182	0	0.01112	0	-0.84848	0.86871	1.42636
v1678	snv	-0.79182	0	0.31226	0	0.78628	1.34253	1.13359
v1679	deletion_long	0.25821	0	0.01	1	0.57195	1.97791	-2.748
v1680	inversion_bnd_complex	0.25099	0	0.01	0	2.39803	1.01617	-0.79908
v1681	snv	-0.79182	0	0.01	0	0.15609	-1.77574	0.2421
v1682	snv	-0.79182	0	0.04659	0	1.71223	-0.01205	-0.0
v1683	snv	-0.79182	0	0.05201	0	-1.22585	-1.47778	-0.06096
v1684	snv	-0.79182	0	0.01	0	1.26829	-2.57534	0.92704
v1685	snv	-0.79182	0	0.04795	0	-0.37655	-1.62882	2.9109
v1686	snv	-0.79182	1	0.02403	0	1.16562	-0.14984	-1.58355
v1687	small_indel	-0.13827	1	0.01	0	-0.10688	1.73721	0.56154
v1688	snv	-0.79182	0	0.01	0	-1.66959	0.06104	0.26967
v1689	snv	-0.79182	1	0.01	0	-0.55914	-0.59117	-0.98797
v1690	snv	-0.79182	0	0.01915	0	0.44237	0.28927	-1.22381
v1691	duplication_short	0.59663	0	0.01	1	0.772	-0.73047	0.4467
v1692	deletion_short	1.34069	0	0.01	1	0.75244	-0.96892	-1.7548
v1693	snv	-0.79182	0	0.01	0	-1.02662	-0.92821	-0.00937
v1694	snv	-0.79182	0	0.01	0	-0.03372	-0.15275	-0.25547
v1695	snv	-0.79182	0	0.01	0	0.08027	1.05157	2.43496
v1696	small_indel	-0.15842	0	0.01	0	0.19837	-0.52121	-0.61668
v1697	deletion_short	1.65534	0	0.01	1	0.50444	-1.29093	-0.53525
v1698	snv	-0.79182	0	0.01	0	0.30267	-0.69923	0.78262
v1699	snv	-0.79182	0	0.01	0	-0.12641	0.74277	-0.11068
v1700	snv	-0.79182	0	0.03536	0	-0.58407	1.35368	1.59017
v1701	duplication_long	1.39449	0	0.01	1	0.76361	0.13905	1.42145
v1702	small_indel	-0.15842	0	0.20496	0	0.20493	-0.42256	-1.01433
v1703	snv	-0.79182	0	0.05628	0	0.98136	0.56178	-0.06596
v1704	snv	-0.79182	0	0.01	0	-0.54901	2.39803	1.31269
v1705	str_vntr_repeat	1.75808	1	0.01324	0	-1.23602	-0.71663	-0.68875
v1706	snv	-0.79182	0	0.1613	0	1.59617	0.5136	-1.75296
v1707	duplication_long	1.7428	0	0.01	1	1.21394	0.35563	-0.80925
v1708	snv	-0.79182	0	0.14373	0	0.49067	-0.19775	1.29521
v1709	insertion_mei	1.16488	0	0.01	0	0.17352	0.0665	-0.59091
v1710	insertion_mei	2.03357	0	0.04594	0	-0.7025	1.92483	0.13748
v1711	duplication_long	1.57569	0	0.01105	1	-1.51319	1.0528	-1.64012
v1712	duplication_long	1.25118	0	0.01	1	-0.06912	-1.22665	-1.19891
v1713	inversion_bnd_complex	0.80443	0	0.01	0	-0.49819	-1.59236	0.41267
v1714	snv	-0.79182	0	0.01	0	-1.08104	-0.17437	-0.25486
v1715	inversion_bnd_complex	1.05057	0	0.01	0	1.05456	0.46565	0.66827
v1716	snv	-0.79182	0	0.01	0	-0.35421	-0.19905	1.61442
v1717	small_indel	-0.04622	0	0.01886	0	0.64927	-0.82866	-0.57256
v1718	duplication_short	1.08374	0	0.01	1	-1.20786	-0.21264	-0.28601
v1719	snv	-0.79182	0	0.01	0	0.5048	-0.06376	0.23513
v1720	str_vntr_repeat	0.66924	1	0.01	0	-0.69627	1.79909	1.82708
v1721	insertion_mei	1.64043	0	0.01	0	0.12065	-0.22533	-0.80416
v1722	str_vntr_repeat	0.4997	1	0.0363	0	-1.21203	1.82457	-1.78936
v1723	snv	-0.79182	0	0.01	0	0.20103	-0.833	-0.02813
v1724	duplication_short	1.66747	0	0.01	1	0.42348	-0.82752	1.17505
v1725	snv	-0.79182	0	0.01	0	-0.10889	0.15457	-0.17066
v1726	str_vntr_repeat	0.70534	1	0.01995	0	-0.0682	-0.25155	-1.07959
v1727	snv	-0.79182	0	0.01436	0	0.26579	2.12681	-1.62355
v1728	snv	-0.79182	0	0.02143	0	-0.80184	-0.54058	0.12994
v1729	snv	-0.79182	0	0.01	0	1.72763	-1.16667	0.92818
v1730	deletion_short	2.00957	0	0.03491	1	0.91012	-0.05453	1.46751
v1731	duplication_long	0.25689	0	0.01	1	1.97962	0.06403	-0.90945
v1732	str_vntr_repeat	1.97767	1	0.01	0	-0.58834	0.39483	0.83231
v1733	snv	-0.79182	0	0.01811	0	-0.78481	0.52919	-0.55659
v1734	snv	-0.79182	0	0.01	0	0.327	-0.42891	-1.44591
v1735	snv	-0.79182	0	0.02329	0	0.23882	1.27744	-0.16293
v1736	snv	-0.79182	0	0.01	0	0.50667	0.22967	0.2646
v1737	snv	-0.79182	0	0.065	0	-0.33961	-1.82498	-1.49463
v1738	snv	-0.79182	0	0.01	0	0.08744	-0.56432	-0.95301
v1739	snv	-0.79182	0	0.01	0	-0.25395	0.05615	1.45516
v1740	str_vntr_repeat	1.71008	1	0.02341	0	-1.35645	1.90194	1.7013
v1741	deletion_short	0.30302	0	0.0598	1	-1.29024	-0.22202	0.21807
v1742	insertion_mei	0.33471	0	0.01	0	0.13214	-0.03745	-0.44843
v1743	snv	-0.79182	1	0.14054	0	0.95611	-2.10648	0.31412
v1744	duplication_short	0.72808	0	0.01	1	-0.55467	-1.12637	0.25065
v1745	snv	-0.79182	0	0.01	0	-0.95153	0.39607	-0.65816
v1746	snv	-0.79182	0	0.24056	0	-0.00413	-0.99589	1.20016
v1747	duplication_short	1.19842	0	0.01	1	-0.24565	-0.52911	-1.98743
v1748	deletion_long	1.55207	0	0.01	1	1.32269	0.71132	-0.2666
v1749	snv	-0.79182	0	0.14347	0	-0.59188	-0.35086	-1.20317
v1750	snv	-0.79182	0	0.01	0	-0.54562	1.97281	-1.31681
v1751	snv	-0.79182	0	0.06088	0	0.60897	1.60174	0.54434
v1752	snv	-0.79182	0	0.01	0	0.54001	0.68417	0.90447
v1753	snv	-0.79182	0	0.03783	0	-0.72701	-1.11817	-1.34979
v1754	snv	-0.79182	0	0.01	0	-0.08089	0.28579	1.33402
v1755	deletion_short	1.22706	0	0.01	1	-1.03255	-0.86457	-0.11897
v1756	str_vntr_repeat	0.63162	1	0.01091	0	0.61041	0.04463	0.833
v1757	snv	-0.79182	0	0.0435	0	-0.01393	-1.24292	-1.24295
v1758	duplication_long	0.21472	0	0.01	1	-1.03258	-0.39038	0.0065
v1759	snv	-0.79182	0	0.01593	0	0.12118	0.14903	-0.09026
v1760	snv	-0.79182	0	0.18941	0	0.72357	0.36469	0.74239
v1761	snv	-0.79182	1	0.01	0	-0.2709	-1.36758	-1.45178
v1762	snv	-0.79182	1	0.15446	0	-1.30507	-1.05199	-0.58322
v1763	snv	-0.79182	0	0.01568	0	0.00961	-0.23735	1.14366
v1764	snv	-0.79182	0	0.01196	0	-2.01437	0.68914	1.11068
v1765	deletion_short	0.74494	0	0.01	1	1.60767	0.11344	0.62904
v1766	snv	-0.79182	0	0.01	0	0.34771	-2.2971	-1.07571
v1767	snv	-0.79182	0	0.01	0	-1.41703	1.42967	-1.27039
v1768	snv	-0.79182	0	0.01	0	0.13421	-0.34743	-0.40385
v1769	str_vntr_repeat	0.84634	1	0.01	0	-1.17402	-0.49221	1.30824
v1770	snv	-0.79182	0	0.01	0	0.97976	1.29763	-0.07941
v1771	snv	-0.79182	0	0.10064	0	0.31002	-0.80783	-0.80091
v1772	insertion_mei	0.35756	0	0.01	0	1.17531	0.69244	-1.10609
v1773	snv	-0.79182	1	0.10734	0	-0.8004	0.20487	0.89815
v1774	snv	-0.79182	0	0.01	0	-0.03281	0.7542	-0.11178
v1775	small_indel	0.01304	0	0.01	0	0.4538	0.59353	-2.14168
v1776	snv	-0.79182	0	0.01205	0	0.07037	-1.43302	-0.29977
v1777	snv	-0.79182	0	0.01	0	1.01586	-0.3155	-0.35008
v1778	other_complex_sv	0.94112	0	0.01	0	0.73959	-2.06327	0.57583
v1779	duplication_short	2.00141	0	0.01	1	0.25618	0.50313	-1.30611
v1780	snv	-0.79182	0	0.09121	0	-0.90349	0.69494	0.73165
v1781	snv	-0.79182	0	0.01	0	0.3995	1.52558	1.84526
v1782	snv	-0.79182	0	0.02746	0	-0.39051	1.72415	0.04584
v1783	small_indel	-0.11987	0	0.01	0	-0.08383	0.03016	0.62108
v1784	snv	-0.79182	0	0.01	0	0.87358	0.02421	0.24319
v1785	snv	-0.79182	0	0.01	0	-0.34941	1.41394	0.07818
v1786	insertion_mei	0.95775	0	0.01	0	1.69874	1.00324	1.38289
v1787	other_complex_sv	1.48382	0	0.01498	0	0.16662	0.66172	1.29356
v1788	inversion_bnd_complex	1.02389	0	0.02861	0	-1.2298	-0.8817	0.09262
v1789	snv	-0.79182	0	0.03972	0	0.47721	-0.33862	-0.04027
v1790	str_vntr_repeat	1.50781	1	0.01003	0	0.631	0.87561	-0.37862
v1791	snv	-0.79182	0	0.01	0	0.66787	-0.86063	-0.37578
v1792	str_vntr_repeat	0.44618	1	0.01	0	0.53943	1.4837	-0.20598
v1793	deletion_short	1.55612	0	0.01	1	0.92642	-0.12135	0.45553
