variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number	annotation_1	annotation_2	annotation_3
v1440	snv	-0.83601	0	0.02997	0	0.57212	0.06157	1.59575
v1441	snv	-0.83601	0	0.01	0	-0.30932	-1.76411	1.06406
v1442	small_indel	-0.02776	0	0.01795	0	0.45937	-2.72456	0.59135
v1443	other_complex_sv	1.56992	0	0.01	0	-1.7838	0.14966	-1.31245
v1444	small_indel	-0.19406	0	0.01	0	-0.76361	2.03526	0.00084
v1445	snv	-0.83601	0	0.01	0	-1.52594	-0.91965	0.11328
v1446	snv	-0.83601	0	0.01	0	1.05779	-0.4165	-0.65749
v1447	snv	-0.83601	0	0.10018	0	0.54236	0.99863	0.42294
v1448	snv	-0.83601	0	0.01	0	-0.37155	-1.17396	-0.21717
v1449	duplication_long	1.43773	1	0.01	1	-0.89901	1.21999	0.99883
v1450	snv	-0.83601	0	0.01	0	-0.6882	0.70641	-1.12055
v1451	str_vntr_repeat	2.00454	1	0.01	0	0.37755	0.74684	0.19655
v1452	snv	-0.83601	0	0.01	0	-0.52007	2.33904	-2.35632
v1453	inversion_bnd_complex	0.97641	0	0.01	0	1.58314	-0.39163	-0.61229
v1454	duplication_long	0.3276	0	0.01	1	0.41204	-0.38965	0.53265
v1455	snv	-0.83601	0	0.01	0	0.78712	1.4918	1.39349
v1456	duplication_long	0.35664	0	0.01	1	0.1956	-0.91244	-0.54578
v1457	deletion_short	0.21839	0	0.01	1	-0.93082	0.09566	1.47346
v1458	snv	-0.83601	0	0.05262	0	-0.18574	2.57622	-0.75705
v1459	deletion_short	1.94318	0	0.01229	1	-1.32639	1.29669	0.48473
v1460	snv	-0.83601	0	0.01	0	-0.01143	-0.27637	-0.36255
v1461	duplication_short	1.88384	0	0.01	1	-0.83543	-1.10792	0.2851
v1462	str_vntr_repeat	1.88082	1	0.04996	0	-0.81651	1.94843	0.93761
v1463	snv	-0.83601	0	0.01	0	-1.21636	-1.02552	-1.48881
v1464	deletion_short	1.73442	0	0.01	1	-2.28718	-1.82058	-0.11598
v1465	inversion_bnd_complex	1.58514	0	0.01	0	-1.16094	-0.72991	-0.26622
v1466	other_complex_sv	1.32002	0	0.01	0	-1.0028	0.26108	0.91133
v1467	inversion_bnd_complex	1.18798	0	0.01	0	-1.86732	0.18274	-1.99526
v1468	duplication_long	0.92158	0	0.01	1	0.12916	0.98812	0.57732
v1469	insertion_mei	1.65922	0	0.01	0	-2.68013	0.96101	-0.64589
v1470	snv	-0.83601	0	0.01	0	-0.6952	-1.04855	0.42249
v1471	snv	-0.83601	0	0.01	0	-0.75412	1.02254	-0.14414
v1472	small_indel	-0.08609	0	0.06545	0	-0.03955	0.52276	-0.51902
v1473	snv	-0.83601	0	0.01	0	1.18067	0.15746	0.24913
v1474	snv	-0.83601	0	0.04505	0	1.98316	-0.88553	1.97762
v1475	snv	-0.83601	0	0.01153	0	-0.30212	-0.61216	-0.12822
v1476	insertion_mei	0.18835	0	0.04131	0	2.24554	-0.42242	0.05453
v1477	snv	-0.83601	0	0.01932	0	-1.18569	-0.28543	0.57498
v1478	snv	-0.83601	0	0.01	0	-2.04633	-0.56586	-1.4023
v1479	snv	-0.83601	0	0.01519	0	-0.58684	0.50104	-0.31464
v1480	duplication_short	0.95747	0	0.02276	1	0.25002	-0.82301	-1.00054
v1481	str_vntr_repeat	0.14193	1	0.01015	0	-0.6217	1.46134	1.33715
v1482	inversion_bnd_complex	1.29298	0	0.01	0	0.6067	-2.1591	-0.98914
v1483	snv	-0.83601	0	0.01	0	0.87287	1.22021	0.26259
v1484	insertion_mei	0.41263	1	0.01	0	1.08394	-0.58918	0.87245
v1485	deletion_long	1.38892	0	0.01	1	-0.37931	-0.89846	0.6793
v1486	snv	-0.83601	0	0.08034	0	-0.32892	-1.26017	0.58996
v1487	snv	-0.83601	0	0.04889	0	-0.70345	0.56289	1.0818
v1488	insertion_mei	1.74159	0	0.01	0	0.36822	-0.5543	-0.30796
v1489	inversion_bnd_complex	0.68795	0	0.01	0	-0.93148	-2.1063	-1.08338
v1490	str_vntr_repeat	1.78042	1	0.03897	0	0.48347	0.94423	-1.41225
v1491	duplication_long	0.46031	0	0.01433	1	1.96342	-0.32702	-2.67751
v1492	deletion_long	1.61712	0	0.01	1	-0.78796	0.54503	0.20036
v1493	snv	-0.83601	0	0.01	0	0.52149	-1.24053	-1.64498
v1494	small_indel	-0.37969	0	0.01241	0	-0.95469	-0.46233	0.08322
v1495	snv	-0.83601	0	0.01	0	0.42268	-0.2403	-1.15171
v1496	snv	-0.83601	1	0.06843	0	2.35673	0.22056	-0.90369
v1497	insertion_mei	1.13239	1	0.01	0	-0.14705	-0.25448	-0.34872
v1498	str_vntr_repeat	0.77581	1	0.01	0	0.72572	-1.17343	-0.60645
v1499	snv	-0.83601	0	0.01	0	0.79487	0.5256	-0.06451
v1500	snv	-0.83601	0	0.01	0	-0.48924	0.5573	0.24819
v1501	deletion_long	1.78101	0	0.01	1	-1.35794	-0.12221	-1.06582
v1502	snv	-0.83601	0	0.06459	0	0.82582	-0.3542	0.87823
v1503	str_vntr_repeat	1.53814	1	0.01	0	-2.07995	1.21923	0.31647
v1504	duplication_short	0.21524	0	0.01	1	0.94948	-0.41222	-0.13239
v1505	snv	-0.83601	0	0.01	0	2.94	-0.29132	0.94621
v1506	deletion_short	1.76307	0	0.02505	1	-0.0726	0.1721	-0.47653
v1507	snv	-0.83601	0	0.27071	0	1.82941	0.43236	0.30975
v1508	small_indel	-0.15937	0	0.0645	0	-0.62696	1.51858	0.17795
v1509	small_indel	-0.08056	1	0.01	0	0.27434	0.01164	1.18887
v1510	insertion_mei	1.16137	0	0.01	0	0.20684	-0.49646	-2.00407
v1511	snv	-0.83601	0	0.01	0	0.41555	0.87798	-0.7374
v1512	snv	-0.83601	0	0.01	0	0.54527	0.36984	0.6257
v1513	snv	-0.83601	0	0.01	0	0.7207	-0.27466	0.81644
v1514	snv	-0.83601	0	0.01393	0	1.42643	-1.03848	-2.52335
v1515	snv	-0.83601	0	0.04184	0	-0.81114	0.41761	0.30119
v1516	snv	-0.83601	0	0.01719	0	-2.13777	-1.8535	1.08683
v1517	snv	-0.83601	0	0.014	0	-1.42441	-0.66171	-0.86557
v1518	snv	-0.83601	0	0.01	0	0.47838	0.32122	-0.71745
v1519	snv	-0.83601	0	0.12796	0	-0.26107	-0.43788	1.69617
v1520	str_vntr_repeat	1.40856	1	0.01	0	-0.75989	-0.30449	1.83787
v1521	snv	-0.83601	0	0.01	0	-0.33041	1.34478	0.70042
v1522	duplication_long	0.88628	0	0.01	1	2.24839	-2.23124	-2.78267
v1523	snv	-0.83601	0	0.01	0	-1.09649	1.08784	0.70791
v1524	snv	-0.83601	0	0.12557	0	1.20017	-1.72218	0.69009
v1525	str_vntr_repeat	0.32671	1	0.01	0	-0.71603	-0.74516	0.10153
v1526	deletion_long	0.61855	0	0.01	1	-0.16363	0.33766	0.98833
v1527	small_indel	-0.22451	0	0.01	0	1.99531	-0.96562	-0.11913
v1528	snv	-0.83601	1	0.08848	0	1.27744	0.99586	-0.65255
v1529	snv	-0.83601	0	0.01	0	-0.13032	0.41248	-0.21134
v1530	snv	-0.83601	0	0.07178	0	0.41605	1.86231	0.86043
v1531	snv	-0.83601	0	0.01	0	0.63103	-0.97224	0.69792
v1532	snv	-0.83601	0	0.01771	0	0.65847	0.43305	0.33577
v1533	duplication_long	1.17681	0	0.01	1	0.5521	-0.96983	-0.52069
v1534	duplication_short	1.69606	0	0.01	1	-0.25036	-0.56398	1.21073
v1535	snv	-0.83601	1	0.01	0	-1.34443	1.27046	0.54259
v1536	snv	-0.83601	0	0.01	0	0.16084	2.74261	-0.69214
v1537	str_vntr_repeat	0.99277	1	0.01	0	0.52389	2.2357	0.3833
v1538	str_vntr_repeat	1.95786	1	0.01	0	-0.44349	-2.71444	-0.26242
v1539	str_vntr_repeat	0.28588	1	0.01	0	-1.92175	-0.50607	1.85622
v1540	other_complex_sv	0.96406	1	0.01	0	0.89366	-0.20408	-1.33189
v1541	insertion_mei	0.92101	0	0.01	0	-0.37537	0.50081	0.39671
v1542	duplication_short	0.2208	1	0.02252	1	1.74469	1.75747	-0.60917
v1543	deletion_short	1.38977	0	0.01	1	0.47238	1.43034	0.03397
v1544	str_vntr_repeat	0.99639	1	0.01	0	-1.19807	-0.55918	-0.02506
v1545	deletion_long	0.96257	0	0.01	1	0.92647	-2.90686	0.64341
v1546	snv	-0.83601	1	0.11359	0	-0.70916	0.69245	1.04574
v1547	snv	-0.83601	0	0.02016	0	-0.55223	0.98012	-0.80041
v1548	snv	-0.83601	0	0.04947	0	1.15349	-0.84126	1.09319
v1549	deletion_short	0.40748	0	0.08147	1	0.67426	-2.14986	-1.63936
v1550	snv	-0.83601	0	0.01	0	-0.00114	-0.46623	0.15428
v1551	deletion_long	1.94105	0	0.01415	1	-1.18095	-0.2296	0.6177
v1552	snv	-0.83601	0	0.01	0	0.99379	-0.21546	-0.41763
v1553	snv	-0.83601	0	0.01211	0	0.31981	-1.04517	0.6817
v1554	snv	-0.83601	0	0.12796	0	-1.21494	-0.59024	-0.70862
v1555	insertion_mei	0.4197	0	0.01	0	0.88693	1.64597	1.23787
v1556	snv	-0.83601	0	0.03859	0	-0.89056	-0.47434	-0.23781
v1557	snv	-0.83601	0	0.01	0	0.10497	-1.66229	-0.42065
v1558	snv	-0.83601	0	0.17385	0	0.29134	0.03107	-0.51143
v1559	duplication_long	0.85569	1	0.01	1	1.26321	-1.21464	-1.4159
v1560	insertion_mei	1.11639	0	0.01	0	1.13247	0.61123	1.24681
v1561	deletion_short	0.42314	0	0.01	1	-1.69526	0.28356	-0.00447
v1562	snv	-0.83601	1	0.01436	0	0.89797	-0.45963	-0.59233
v1563	snv	-0.83601	0	0.01	0	-0.95508	1.21082	-1.54417
v1564	snv	-0.83601	1	0.04689	0	0.50524	-2.02701	0.95107
v1565	snv	-0.83601	0	0.01073	0	-1.07597	-0.27413	0.47019
v1566	snv	-0.83601	0	0.01	0	-1.03016	-1.70742	0.19517
v1567	str_vntr_repeat	1.85135	1	0.01	0	-1.24342	0.01404	-0.29015
v1568	str_vntr_repeat	1.96448	1	0.01	0	0.18015	1.57678	-0.9815
v1569	snv	-0.83601	0	0.11011	0	1.25169	1.48422	-0.53125
v1570	snv	-0.83601	0	0.12236	0	0.59955	-0.13488	-0.2038
v1571	str_vntr_repeat	0.29137	1	0.01	0	-2.54054	0.10017	-0.78453
v1572	snv	-0.83601	0	0.01	0	0.79583	0.1776	0.47354
v1573	duplication_long	1.76775	0	0.01	1	0.22072	2.26961	-0.27076
v1574	snv	-0.83601	0	0.01	0	0.47954	-0.01235	0.11237
v1575	snv	-0.83601	0	0.08356	0	-0.31036	-0.84656	-0.59553
v1576	snv	-0.83601	0	0.01	0	-2.19956	-0.37	1.26271
v1577	snv	-0.83601	0	0.0277	0	0.06797	-0.55883	-0.31113
v1578	snv	-0.83601	0	0.01	0	-1.19497	-0.48037	0.60077
v1579	snv	-0.83601	0	0.39003	0	1.08401	0.0295	-0.6065
v1580	snv	-0.83601	0	0.02557	0	-1.05894	-0.882	-0.1866
v1581	duplication_long	1.38574	0	0.01	1	0.1734	-0.91906	-0.98349
v1582	inversion_bnd_complex	1.40154	0	0.01	0	-0.92209	1.17984	-0.32646
v1583	snv	-0.83601	0	0.01	0	0.84146	-1.63617	-0.52644
v1584	snv	-0.83601	0	0.01	0	-1.09023	1.16743	-1.65993
v1585	snv	-0.83601	0	0.04715	0	2.17006	-0.56114	1.76332
v1586	snv	-0.83601	1	0.01	0	-0.87001	0.14387	-1.34757
v1587	snv	-0.83601	0	0.01	0	-0.36846	-1.14955	0.90729
v1588	snv	-0.83601	0	0.02785	0	1.26426	-0.65243	-1.28355
v1589	snv	-0.83601	0	0.01	0	-1.33945	0.1165	0.33019
v1590	snv	-0.83601	1	0.01	0	0.02777	-0.0018	0.73982
v1591	snv	-0.83601	0	0.11272	0	-0.62416	-0.88641	0.25278
v1592	duplication_short	1.19613	0	0.01	1	0.76123	-0.30792	0.92453
v1593	snv	-0.83601	0	0.01	0	1.48163	-0.51893	1.08834
v1594	deletion_long	0.22437	1	0.01	1	0.7667	0.61616	-0.42499
v1595	snv	-0.83601	0	0.01	0	1.25994	-0.15644	1.26026
v1596	snv	-0.83601	0	0.01222	0	1.10407	0.16012	0.72499
v1597	other_complex_sv	0.98498	0	0.01	0	-0.60069	0.03144	0.79475
v1598	duplication_long	0.50834	0	0.01	1	-0.05832	-0.36667	-0.16303
v1599	insertion_mei	0.68666	0	0.02154	0	-1.36551	-1.14451	1.33636
v1600	other_complex_sv	0.2309	0	0.01	0	0.2911	-2.01779	0.95844
v1601	deletion_long	1.62045	0	0.01	1	-1.65333	0.44025	-0.09239
v1602	duplication_short	1.89006	0	0.02798	1	0.65457	-0.05134	1.02547
v1603	other_complex_sv	1.23069	0	0.01	0	-0.94197	1.15129	-0.55999
v1604	snv	-0.83601	0	0.01	0	0.38249	-1.48627	0.82643
v1605	other_complex_sv	0.2721	0	0.01	0	1.55942	-0.30072	-0.17958
v1606	small_indel	-0.37969	0	0.16119	0	-0.04647	-1.57112	0.24005
v1607	snv	-0.83601	0	0.01936	0	-0.31214	-0.8385	-0.69675
v1608	snv	-0.83601	0	0.01	0	0.17438	-0.98904	0.7696
v1609	snv	-0.83601	0	0.01531	0	-0.92483	-1.67619	0.13874
v1610	duplication_long	0.65752	0	0.01	1	-0.05669	-0.32084	0.59714
v1611	other_complex_sv	0.57086	0	0.01	0	0.37346	0.03805	1.99541
v1612	snv	-0.83601	0	0.01	0	-1.22205	-0.5296	0.22365
v1613	other_complex_sv	0.66111	0	0.01	0	0.25461	0.01934	0.43129
v1614	insertion_mei	1.03873	0	0.01	0	-0.38135	1.3014	-0.53622
v1615	duplication_short	1.74648	0	0.01085	1	-1.1284	-0.81591	0.12006
v1616	snv	-0.83601	0	0.01	0	-0.44319	1.08695	-0.04767
v1617	small_indel	-0.23574	0	0.16741	0	0.55129	-0.91308	0.76872
v1618	snv	-0.83601	0	0.15122	0	0.85697	-1.30352	0.89476
v1619	snv	-0.83601	1	0.01	0	-1.6876	1.18949	0.30855
v1620	other_complex_sv	1.22071	0	0.01	0	-0.35696	0.00533	0.34228
v1621	duplication_long	1.68558	0	0.01	1	0.4057	1.48506	0.73492
v1622	snv	-0.83601	0	0.01	0	-1.08775	-0.89357	-1.20122
v1623	snv	-0.83601	0	0.03245	0	-0.79024	0.17924	1.56795
v1624	snv	-0.83601	0	0.01	0	-0.89889	-1.2656	-0.41022
v1625	snv	-0.83601	0	0.09846	0	-1.29542	-0.92233	-0.59008
v1626	snv	-0.83601	0	0.01	0	1.69463	0.43599	1.13175
v1627	snv	-0.83601	0	0.01097	0	0.25908	-0.03641	0.34038
v1628	small_indel	-0.15937	0	0.01	0	-0.05196	0.32727	-0.44212
v1629	snv	-0.83601	0	0.01	0	-0.1901	-1.93723	0.31036
v1630	inversion_bnd_complex	1.72845	0	0.01	0	-0.53155	-0.05563	0.46306
v1631	small_indel	-0.10986	0	0.01	0	-1.31594	-2.14531	0.11375
v1632	other_complex_sv	0.80612	0	0.01	0	-3.42269	0.32739	-1.8128
v1633	snv	-0.83601	0	0.01	0	1.40614	0.59269	2.08628
v1634	deletion_long	1.6414	0	0.01145	1	-0.03088	-0.23422	-0.84854
v1635	deletion_long	0.43268	0	0.01	1	0.15058	-0.80461	0.23899
v1636	small_indel	-0.10986	0	0.01553	0	1.92942	0.83055	-1.48898
v1637	snv	-0.83601	0	0.01	0	0.94955	0.11956	0.10231
v1638	str_vntr_repeat	0.46968	1	0.01	0	0.6213	0.08761	-0.1315
v1639	snv	-0.83601	0	0.01	0	-0.94359	2.21358	0.28952
v1640	snv	-0.83601	0	0.01	0	0.28188	-0.53094	-2.55103
v1641	snv	-0.83601	0	0.01	0	0.34113	-1.01736	-0.46754
v1642	snv	-0.83601	0	0.06188	0	-0.78261	0.1547	1.42119
v1643	snv	-0.83601	0	0.01	0	0.14563	-1.29289	-0.62365
v1644	duplication_long	1.90034	0	0.01	1	-0.48065	-2.30348	-1.67571
v1645	deletion_long	1.33318	0	0.01	1	0.13749	1.42055	-0.03797
v1646	snv	-0.83601	0	0.07817	0	0.22701	-1.32695	-0.79779
v1647	inversion_bnd_complex	0.23062	0	0.01	0	0.04713	0.45203	2.02014
v1648	snv	-0.83601	0	0.13363	0	-0.34628	0.1753	-1.44773
v1649	other_complex_sv	0.78503	0	0.01	0	-0.2891	0.1279	0.91074
v1650	duplication_long	1.69501	0	0.01	1	0.15773	-0.2288	-1.14904
v1651	duplication_short	0.94242	0	0.01	1	-0.34893	0.42732	0.6639
v1652	other_complex_sv	1.56056	0	0.02381	0	1.55856	1.18952	-0.81422
v1653	snv	-0.83601	0	0.05552	0	-1.20562	0.55168	-0.85831
v1654	snv	-0.83601	0	0.09786	0	-0.75305	0.69137	0.69923
v1655	snv	-0.83601	0	0.04028	0	-0.96703	-0.07828	-3.00678
v1656	snv	-0.83601	0	0.02349	0	-0.13017	1.44217	1.41813
v1657	insertion_mei	0.51013	0	0.01	0	-0.46194	0.75386	1.215
v1658	deletion_short	1.52645	0	0.01	1	-1.32234	0.49393	2.37786
v1659	snv	-0.83601	0	0.01	0	0.46799	-0.16667	-1.39491
v1660	insertion_mei	0.42927	0	0.01	0	-0.60549	0.34599	-0.48196
v1661	snv	-0.83601	0	0.01	0	0.30959	-0.58482	0.70649
v1662	snv	-0.83601	0	0.01	0	0.25322	1.67426	-0.70006
v1663	insertion_mei	1.63958	0	0.03433	0	-0.9014	-1.68356	0.93165
v1664	str_vntr_repeat	1.62747	1	0.01	0	2.0831	-0.45226	0.05739
v1665	snv	-0.83601	0	0.01	0	-0.88004	-0.93656	2.69137
v1666	snv	-0.83601	0	0.01	0	-0.18049	0.03888	-0.43722
v1667	snv	-0.83601	0	0.01	0	1.70066	0.69153	1.75482
v1668	snv	-0.83601	0	0.10949	0	1.85519	0.45674	-0.62013
v1669	insertion_mei	0.31903	0	0.01	0	0.52201	0.50855	1.96946
v1670	snv	-0.83601	1	0.07403	0	-0.47411	-1.67226	2.63858
v1671	deletion_long	0.54903	1	0.01	1	-1.6249	-1.13311	0.81345
v1672	str_vntr_repeat	1.44182	1	0.01	0	0.56578	0.41157	-0.93232
v1673	duplication_short	1.91336	0	0.01	1	1.49446	-0.68316	0.29234
v1674	snv	-0.83601	0	0.01	0	0.1312	-0.96296	1.19854
v1675	duplication_short	1.4868	0	0.01	1	-1.26926	-1.02016	1.02593
v1676	duplication_short	0.23476	0	0.01	1	0.90674	-0.86154	-0.59779
v1677	small_indel	-0.09764	0	0.01	0	0.35284	-0.05361	0.66879
v1678	snv	-0.83601	0	0.01	0	0.13116	0.12968	-0.60988
v1679	snv	-0.83601	0	0.08431	0	-0.02392	-0.92177	-1.34611
v1680	snv	-0.83601	0	0.01	0	-0.91019	0.65191	0.19739
v1681	snv	-0.83601	0	0.01	0	-1.01186	-0.19389	1.19746
v1682	snv	-0.83601	0	0.01	0	1.00133	1.16068	0.68769
v1683	snv	-0.83601	0	0.01	0	-1.57158	-1.38531	0.63291
v1684	inversion_bnd_complex	1.92598	1	0.01183	0	-0.91508	1.06921	3.00784
v1685	inversion_bnd_complex	1.36689	0	0.01	0	-1.4433	-2.12652	-0.00029
v1686	snv	-0.83601	0	0.01	0	-0.96086	-0.73377	0.90007
v1687	snv	-0.83601	0	0.09791	0	0.14223	-1.46229	0.85039
v1688	inversion_bnd_complex	1.80174	0	0.01	0	-0.97901	-0.36309	0.45263
v1689	snv	-0.83601	0	0.13324	0	0.44003	1.23052	2.04995
v1690	snv	-0.83601	0	0.01	0	0.70002	-1.87371	2.83787
v1691	deletion_long	1.05243	0	0.01108	1	0.22413	0.56016	-0.90431
v1692	snv	-0.83601	0	0.03538	0	-0.39454	1.79457	-0.08746
v1693	snv	-0.83601	0	0.03775	0	0.49305	1.16006	0.90709
v1694	insertion_mei	1.62228	0	0.01	0	1.00922	-1.72443	0.67147
v1695	insertion_mei	0.23104	0	0.01	0	0.98215	0.40583	1.75983
v1696	insertion_mei	1.91002	0	0.01	0	0.16756	-0.33191	-1.45887
v1697	snv	-0.83601	0	0.04166	0	-0.31854	-1.77388	0.87549
v1698	snv	-0.83601	0	0.01	0	-0.88881	0.19087	-1.54727
v1699	snv	-0.83601	0	0.05741	0	1.23829	-1.09034	-0.37063
v1700	str_vntr_repeat	1.61054	1	0.01	0	0.14743	-0.11261	1.07945
v1701	duplication_long	1.79108	0	0.01	1	0.40857	1.05029	0.32343
v1702	snv	-0.83601	1	0.01	0	0.32185	-1.17264	-0.35826
v1703	snv	-0.83601	0	0.01	0	-1.80019	0.47014	-0.08658
v1704	snv	-0.83601	0	0.06689	0	0.5235	1.84417	-1.3817
v1705	duplication_short	0.80068	0	0.01	1	-0.00154	0.29652	-2.02448
v1706	snv	-0.83601	0	0.01123	0	1.29382	-0.36756	0.50279
v1707	snv	-0.83601	0	0.22267	0	-0.58983	-0.11967	1.22886
v1708	insertion_mei	1.77528	1	0.01	0	-1.48645	2.37789	1.52345
v1709	str_vntr_repeat	1.48579	1	0.01	0	-0.35972	-0.2401	-1.17982
v1710	snv	-0.83601	0	0.01	0	0.73431	-0.87795	0.05117
v1711	snv	-0.83601	0	0.01	0	-2.32176	0.82614	-0.01415
v1712	snv	-0.83601	0	0.01	0	0.78182	-0.37276	1.00603
v1713	other_complex_sv	1.69766	0	0.01	0	2.45692	-0.95135	1.21047
v1714	inversion_bnd_complex	1.79171	0	0.01	0	1.54216	-0.71874	0.62182
v1715	snv	-0.83601	0	0.01	0	0.74172	0.77971	0.50055
v1716	snv	-0.83601	0	0.01	0	-0.59015	1.14957	0.94395
v1717	other_complex_sv	0.95479	0	0.01	0	-0.30682	-0.42638	1.04875
v1718	snv	-0.83601	0	0.19725	0	0.49928	-1.73873	1.73846
v1719	duplication_short	0.33679	1	0.01	1	0.86185	-1.69365	-0.94206
v1720	snv	-0.83601	0	0.02265	0	-0.85328	-1.34315	0.73796
v1721	deletion_long	0.77191	0	0.01	1	1.02752	0.52854	0.21241
v1722	str_vntr_repeat	1.14266	1	0.01	0	-0.13623	0.66696	-1.65602
v1723	snv	-0.83601	0	0.01	0	-0.50833	-0.93344	1.21243
v1724	duplication_short	0.70964	0	0.01	1	0.18111	-1.18398	-0.28294
v1725	deletion_long	1.0971	0	0.01	1	0.04136	-0.06893	0.93512
v1726	deletion_short	0.35744	0	0.01	1	-1.13495	-0.13646	1.47831
v1727	snv	-0.83601	0	0.01	0	1.35313	-0.50705	-0.33471
v1728	deletion_short	1.79381	0	0.01	1	0.06967	0.51791	-1.69388
v1729	snv	-0.83601	0	0.01	0	0.7142	0.03547	0.69334
v1730	snv	-0.83601	0	0.03344	0	2.21877	-1.65688	-1.97374
v1731	duplication_long	1.14638	0	0.04237	1	-1.145	-2.15116	0.24103
v1732	snv	-0.83601	0	0.01443	0	1.86385	1.36084	0.56383
v1733	snv	-0.83601	0	0.01	0	-0.61833	0.43135	-0.24154
v1734	snv	-0.83601	0	0.01	0	-1.29122	-0.30189	-0.68424
v1735	str_vntr_repeat	0.8469	1	0.01	0	1.65397	-0.6402	0.56926
v1736	insertion_mei	1.42539	0	0.01	0	-0.04068	-0.20162	-0.20974
v1737	snv	-0.83601	0	0.04351	0	-0.41582	1.49538	0.61061
v1738	deletion_short	1.36737	0	0.01	1	-0.41888	-0.94274	-1.06858
v1739	snv	-0.83601	0	0.01	0	-0.07743	0.17961	1.0249
v1740	snv	-0.83601	0	0.02311	0	1.96383	-1.17133	0.61008
v1741	snv	-0.83601	0	0.01	0	0.39405	0.41644	0.36458
v1742	snv	-0.83601	0	0.09278	0	-0.11227	-1.16405	-0.64026
v1743	deletion_short	0.88739	0	0.01	1	0.41198	1.11639	-0.79232
v1744	snv	-0.83601	0	0.01	0	0.76507	0.15688	0.16096
v1745	duplication_long	1.21169	1	0.04107	1	1.45753	-1.60907	1.65047
v1746	snv	-0.83601	0	0.01	0	-1.31204	0.22278	-1.31289
v1747	insertion_mei	0.91079	0	0.01	0	1.09424	0.10268	-1.85058
v1748	duplication_long	1.17009	0	0.01	1	0.20557	-1.50569	1.37379
v1749	snv	-0.83601	0	0.02857	0	-2.21624	0.30887	0.66579
v1750	snv	-0.83601	0	0.05295	0	0.74308	-0.07207	0.38554
v1751	small_indel	-0.02776	0	0.08664	0	-1.30544	-0.34161	0.61112
v1752	duplication_short	1.98143	0	0.01	1	-1.24953	-0.59989	-0.80439
v1753	other_complex_sv	1.49047	0	0.01	0	1.05596	0.87709	-1.05089
v1754	deletion_long	2.01475	0	0.01	1	-0.87592	-0.1706	-0.80818
v1755	snv	-0.83601	0	0.01	0	0.17296	-1.44454	0.90745
v1756	snv	-0.83601	0	0.09228	0	-1.76692	-0.17885	-1.78713
v1757	insertion_mei	1.28973	0	0.01	0	-1.07695	0.33912	0.1669
v1758	snv	-0.83601	0	0.01	0	-0.04856	0.36554	1.49155
v1759	snv	-0.83601	0	0.01	0	0.18119	1.95844	-1.70468
v1760	deletion_long	0.36317	1	0.05968	1	-1.80854	-1.4845	-2.38177
v1761	snv	-0.83601	0	0.09403	0	1.80741	-0.51158	-0.06897
v1762	snv	-0.83601	0	0.23793	0	0.24157	1.51415	-0.7741
v1763	snv	-0.83601	0	0.07214	0	-0.30441	0.26718	2.35188
v1764	snv	-0.83601	0	0.01	0	-0.78146	1.5359	-0.37347
v1765	snv	-0.83601	0	0.02086	0	-1.36247	-0.35475	0.36394
v1766	snv	-0.83601	0	0.01117	0	-0.90567	0.14554	0.78862
v1767	small_indel	-0.09764	0	0.05601	0	2.09725	0.4751	-0.33027
v1768	snv	-0.83601	0	0.04032	0	2.38005	0.87829	-0.1271
v1769	str_vntr_repeat	0.73037	1	0.01	0	-1.36786	0.3079	-0.97042
v1770	snv	-0.83601	0	0.01	0	-1.44198	1.83113	0.17877
v1771	snv	-0.83601	1	0.0518	0	0.31438	-0.09192	-1.02955
v1772	snv	-0.83601	0	0.01287	0	-0.95276	-0.9517	-0.47555
v1773	snv	-0.83601	0	0.01	0	-0.95149	0.39694	1.03706
v1774	snv	-0.83601	0	0.02232	0	0.60171	-1.57778	0.55604
v1775	snv	-0.83601	0	0.03459	0	-1.25088	-1.40393	-0.97148
v1776	duplication_long	1.11978	0	0.01	1	1.38547	1.83162	-0.63329
v1777	inversion_bnd_complex	1.74584	0	0.01	0	-0.34323	2.56464	-0.24092
v1778	snv	-0.83601	0	0.03589	0	-0.29729	0.02424	-1.01542
v1779	snv	-0.83601	0	0.01	0	-0.42471	-0.78567	0.66639
v1780	duplication_long	1.53121	0	0.01	1	-1.72729	-0.44314	-0.74667
v1781	deletion_long	1.70281	0	0.02624	1	-0.15888	1.41441	1.10386
v1782	snv	-0.83601	0	0.01135	0	-1.09979	-1.01826	0.44796
v1783	snv	-0.83601	0	0.01	0	-0.62278	-0.48462	-0.53863
v1784	snv	-0.83601	1	0.01	0	-1.07954	1.36905	1.04777
v1785	snv	-0.83601	0	0.01	0	0.19317	-0.19331	0.86383
v1786	inversion_bnd_complex	1.97428	0	0.01	0	-1.2197	-1.20364	0.55908
v1787	snv	-0.83601	1	0.01	0	0.39473	0.63537	0.92078
v1788	snv	-0.83601	0	0.01	0	0.22491	-0.17338	0.88448
v1789	duplication_long	0.92739	0	0.01	1	-0.17768	0.96701	-0.3484
v1790	snv	-0.83601	0	0.01	0	0.97195	0.10891	-0.34101
v1791	insertion_mei	1.24963	0	0.01	0	-1.58598	1.87331	0.12209
v1792	str_vntr_repeat	0.21031	1	0.01	0	0.43097	0.54977	0.97774
v1793	deletion_long	0.38019	0	0.01115	1	-0.7282	-1.26829	1.1281
